,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
3955,26743230,201089891,Waterfront Communities-The Island,43.64381,-79.39167,Entire home/apt,12.0,28,53,2023-09-18,0.81,3,58,5,4.85
3956,26746164,201103629,Annex,43.66984,-79.39316,Entire home/apt,241.0,3,153,2023-12-29,2.31,1,0,24,4.99
3957,26749509,201137466,Waterfront Communities-The Island,43.64134,-79.39514,Entire home/apt,200.0,28,61,2021-07-19,0.92,1,321,0,4.26
3958,26754964,71257392,O'Connor-Parkview,43.69884,-79.30272,Private room,59.0,31,17,2023-09-16,0.28,6,252,4,4.76
3959,26775689,145797291,Clanton Park,43.75223,-79.44567,Entire home/apt,120.0,28,4,2019-01-01,0.06,1,0,0,4.5
3960,26776753,112315790,North Riverdale,43.6754,-79.34584,Private room,89.0,2,305,2024-01-04,4.58,1,0,48,4.89
3961,26778174,2670503,North Riverdale,43.66953,-79.34907,Entire home/apt,116.0,2,53,2024-01-02,0.83,1,113,33,4.85
3962,26778833,201259834,Mount Olive-Silverstone-Jamestown,43.74997,-79.5933,Entire home/apt,78.0,28,26,2022-02-14,0.39,3,89,0,5.0
3963,26782481,846505,Annex,43.67084543837069,-79.39314349,Entire home/apt,210.0,1,173,2023-11-24,2.7,50,89,31,4.84
3964,26788213,134514729,South Riverdale,43.66398,-79.34521,Entire home/apt,414.0,28,19,2023-03-11,0.31,1,270,1,5.0
3965,26814851,108134394,Waterfront Communities-The Island,43.64152,-79.3821,Entire home/apt,175.0,28,172,2023-06-26,2.59,1,95,1,4.81
3966,26817665,8761378,Keelesdale-Eglinton West,43.68475,-79.46673,Entire home/apt,80.0,60,4,2023-07-02,0.06,2,118,2,4.75
3967,26818580,48008026,Willowridge-Martingrove-Richview,43.68299,-79.56829,Private room,38.0,28,6,2023-12-01,0.1,1,82,1,4.83
3968,26847558,196682078,Willowdale West,43.77397,-79.41487,Entire home/apt,219.0,28,37,2019-07-26,0.55,2,0,0,4.86
3969,26861974,58864546,Englemount-Lawrence,43.72502,-79.43258,Private room,99.0,28,17,2021-10-31,0.26,1,0,0,4.82
3970,26871921,202106034,Waterfront Communities-The Island,43.63952,-79.39789,Entire home/apt,114.0,28,31,2020-08-24,0.46,1,81,0,4.61
3971,26873071,4976043,Kensington-Chinatown,43.65657,-79.40471,Private room,61.0,28,6,2023-08-13,0.1,4,37,1,4.67
3972,26876796,202147429,Thistletown-Beaumond Heights,43.73908,-79.56992,Entire home/apt,213.0,1,79,2023-09-30,1.19,1,180,17,4.81
3973,26889447,184068833,Weston,43.70739,-79.50655,Entire home/apt,800.0,5,168,2023-09-05,2.53,2,365,12,4.85
3974,26890956,58117524,Waterfront Communities-The Island,43.644994927418864,-79.36292515,Entire home/apt,105.0,30,1,2023-11-30,0.75,2,96,1,4.85
3975,26900626,202359572,Waterfront Communities-The Island,43.64457,-79.39837,Entire home/apt,120.0,28,81,2020-01-04,1.22,1,0,0,4.94
3976,26916211,90435104,Niagara,43.63785,-79.40498,Entire home/apt,120.0,28,2,2020-01-02,0.03,1,0,0,4.85
3977,26925372,202601893,Parkwoods-Donalda,43.76207,-79.34758,Shared room,120.0,28,10,2019-09-02,0.15,1,364,0,4.7
3978,26931357,173301772,Yorkdale-Glen Park,43.72342,-79.45811,Entire home/apt,275.0,28,109,2021-03-04,1.65,1,311,0,4.76
3979,26941295,201259834,Mount Olive-Silverstone-Jamestown,43.75147,-79.59145,Private room,78.0,28,22,2019-10-03,0.33,3,89,0,4.91
3980,26941541,201259834,Mount Olive-Silverstone-Jamestown,43.75161,-79.59191,Private room,120.0,28,17,2020-03-27,0.26,3,0,0,5.0
3981,26947008,202755104,Niagara,43.63399,-79.40259,Private room,120.0,28,30,2018-10-28,0.45,1,0,0,4.97
3982,26949029,5837974,Wychwood,43.67155,-79.42919,Entire home/apt,53.0,28,79,2023-12-26,1.19,1,218,6,4.9
3983,26952678,202802065,Kensington-Chinatown,43.6548,-79.39816,Entire home/apt,120.0,28,2,2018-08-22,0.03,1,0,0,4.85
3984,26954132,139177676,Birchcliffe-Cliffside,43.68843,-79.26259,Entire home/apt,120.0,29,4,2019-07-30,0.06,3,0,0,5.0
3985,26959390,194094904,Lambton Baby Point,43.66268,-79.5004,Entire home/apt,68.0,30,41,2023-12-07,0.62,1,252,9,4.78
3986,26964935,68971078,Willowdale East,43.7648,-79.41029,Entire home/apt,150.0,40,35,2022-06-18,0.53,1,120,0,4.77
3987,26966276,192849470,University,43.66545,-79.4079,Private room,120.0,28,17,2020-07-12,0.26,4,0,0,4.76
3988,26966679,192849470,University,43.66545,-79.4079,Private room,120.0,28,15,2020-07-19,0.24,4,0,0,4.87
3989,26967105,192849470,University,43.66545,-79.4079,Private room,120.0,28,5,2019-10-16,0.08,4,0,0,4.6
3990,26967597,192849470,University,43.66545,-79.4079,Private room,120.0,28,8,2020-02-14,0.12,4,0,0,5.0
3991,26974225,70206444,Wexford/Maryvale,43.76685,-79.29235,Entire home/apt,120.0,28,5,2018-12-26,0.08,1,0,0,5.0
3992,26993337,203094784,Kensington-Chinatown,43.65452,-79.39944,Entire home/apt,120.0,120,1,2018-08-16,0.02,1,0,0,4.85
3993,26994730,9171843,Dovercourt-Wallace Emerson-Junction,43.66545,-79.42317,Entire home/apt,101.0,28,37,2022-08-31,0.56,1,0,0,4.92
3994,26997070,13494275,High Park North,43.65971,-79.46436,Entire home/apt,120.0,28,28,2020-02-02,0.42,1,0,0,4.96
3995,26999075,178515756,Palmerston-Little Italy,43.66,-79.41457,Entire home/apt,120.0,28,3,2018-12-03,0.05,1,0,0,5.0
3996,27000386,21018478,Roncesvalles,43.6446,-79.43733,Private room,120.0,28,3,2018-08-28,0.05,1,0,0,4.33
3997,27005359,29328171,Mimico (includes Humber Bay Shores),43.62602,-79.47874,Entire home/apt,79.0,90,33,2019-08-26,0.51,1,90,0,4.85
3998,27021289,114088230,Humber Summit,43.76304,-79.56822,Entire home/apt,108.0,1,104,2023-10-22,1.56,1,360,17,4.79
3999,27027405,34476426,Danforth,43.68388,-79.33346,Entire home/apt,120.0,28,18,2019-06-02,0.28,1,0,0,4.83
4000,27028688,846505,O'Connor-Parkview,43.70229,-79.32777,Entire home/apt,235.0,5,58,2023-10-05,0.89,50,75,9,4.86
4001,27029126,202845705,Dufferin Grove,43.6572,-79.44482,Entire home/apt,130.0,28,38,2019-10-14,0.58,2,365,0,4.84
4002,27030294,91382108,Lansing-Westgate,43.75314,-79.41855,Entire home/apt,88.0,29,5,2023-09-30,0.08,3,269,1,5.0
4003,27061985,203629691,Agincourt North,43.80352,-79.25676,Private room,30.0,28,29,2023-12-24,0.44,2,326,3,4.66
4004,27077501,44619526,York University Heights,43.76983,-79.49899,Private room,30.0,28,4,2023-11-01,0.06,2,220,1,4.25
4005,27080362,15833724,Little Portugal,43.64257,-79.42207,Entire home/apt,120.0,28,36,2019-04-21,0.54,3,0,0,4.83
4006,27080392,199771941,Waterfront Communities-The Island,43.64413,-79.39115,Entire home/apt,591.0,28,30,2019-06-15,0.46,1,365,0,4.73
4007,27083607,203798747,Willowdale East,43.76907,-79.396,Private room,120.0,28,1,2019-05-25,0.02,2,0,0,4.85
4008,27083688,16459279,Roncesvalles,43.64342880249024,-79.43611145,Entire home/apt,215.0,28,77,2023-08-25,1.17,1,341,21,4.78
4009,27084537,79182995,Guildwood,43.74784,-79.20223,Entire home/apt,198.0,28,43,2023-10-18,0.65,1,364,2,4.72
4010,27102693,15833724,Waterfront Communities-The Island,43.64228,-79.40155,Entire home/apt,120.0,28,39,2020-02-23,0.67,3,0,0,4.62
4011,27107108,33438696,Waterfront Communities-The Island,43.64262,-79.3931,Entire home/apt,240.0,28,11,2019-09-02,0.17,1,0,0,4.82
4012,27114177,129641922,Downsview-Roding-CFB,43.72763,-79.48299,Private room,61.0,28,49,2022-10-15,0.74,3,266,0,4.82
4013,27122138,9361662,Newtonbrook West,43.79054,-79.43393,Entire home/apt,129.0,28,1,2018-11-05,0.02,1,243,0,4.85
4014,27127495,55442,Bay Street Corridor,43.6628,-79.387,Entire home/apt,320.0,28,1,2018-08-22,0.02,23,66,0,4.85
4015,27130698,71558965,Palmerston-Little Italy,43.65965,-79.42332,Private room,120.0,28,2,2018-09-01,0.03,1,0,0,4.85
4016,27139893,204334748,Rockcliffe-Smythe,43.66933,-79.49502,Entire home/apt,120.0,28,1,2019-08-30,0.02,1,0,0,4.85
4017,27157239,59775247,The Beaches,43.6725959,-79.2986863,Entire home/apt,277.0,3,15,2024-01-06,1.18,1,32,12,5.0
4018,27162299,204508588,Waterfront Communities-The Island,43.63912,-79.39719,Entire home/apt,200.0,28,57,2020-09-07,0.86,1,90,0,4.89
4019,27171233,162759914,Keelesdale-Eglinton West,43.6909,-79.46545,Shared room,120.0,28,1,2018-08-06,0.02,1,0,0,4.85
4020,27172198,1379518,Waterfront Communities-The Island,43.6465,-79.39328,Private room,120.0,28,11,2020-02-18,0.17,1,0,0,5.0
4021,27190368,17430748,Palmerston-Little Italy,43.66095,-79.42296,Private room,130.0,57,3,2020-01-05,0.05,3,33,0,5.0
4022,27198494,59727494,Niagara,43.64556,-79.4095,Entire home/apt,120.0,28,2,2018-09-23,0.03,1,0,0,1.5
4023,27198633,128289557,Blake-Jones,43.6737,-79.34214,Entire home/apt,85.0,28,18,2023-04-22,0.27,1,121,2,4.83
4024,27199776,204824281,Willowdale East,43.75527,-79.4063,Entire home/apt,120.0,28,66,2020-03-15,1.0,3,0,0,4.94
4025,27204336,204867140,Waterfront Communities-The Island,43.64376,-79.39987,Entire home/apt,250.0,28,2,2018-08-17,0.03,1,0,0,4.85
4026,27226784,18746089,Moss Park,43.65931996853252,-79.37084965,Entire home/apt,189.0,3,4,2024-01-05,1.54,2,28,4,5.0
4027,27227036,21868614,Oakwood Village,43.69212,-79.44109,Private room,55.0,29,10,2023-11-01,0.16,4,252,3,4.4
4028,27229307,147106022,Annex,43.669888792194975,-79.39332629,Entire home/apt,150.0,4,77,2023-11-29,1.19,1,134,2,4.6
4029,27231025,184498350,Newtonbrook East,43.785889,-79.398117,Private room,68.0,3,26,2023-12-20,0.39,2,179,9,4.77
4030,27232476,146655282,Agincourt South-Malvern West,43.787818908691406,-79.2848053,Entire home/apt,160.0,2,51,2023-11-16,0.78,1,0,6,5.0
4031,27239887,21731627,High Park-Swansea,43.64074,-79.47506,Entire home/apt,120.0,28,1,2018-08-26,0.02,1,0,0,4.85
4032,27262053,124573524,Church-Yonge Corridor,43.66506,-79.38143,Private room,75.0,28,35,2023-12-16,0.53,1,132,5,4.89
4033,27278618,126841783,Tam O'Shanter-Sullivan,43.77338,-79.30723,Private room,61.0,28,229,2023-09-10,3.46,1,305,36,4.86
4034,27278791,141166875,Kingsview Village-The Westway,43.69636,-79.53565,Private room,98.0,1,511,2024-01-04,8.03,3,296,115,4.91
4035,27287230,205561445,South Parkdale,43.63749,-79.43461,Private room,120.0,28,102,2022-07-28,1.55,1,0,0,4.96
4036,27288686,146226441,Trinity-Bellwoods,43.64757,-79.41546,Entire home/apt,79.0,29,110,2023-09-30,1.95,35,67,2,4.67
4037,27288754,31685648,Waterfront Communities-The Island,43.64288,-79.38062,Entire home/apt,220.0,1,117,2023-11-19,1.78,1,77,15,4.86
4038,27289792,205579135,North Riverdale,43.67293,-79.34653,Entire home/apt,120.0,28,40,2019-09-30,0.61,1,0,0,4.7
4039,27304820,1684087,Little Portugal,43.64775,-79.42743,Entire home/apt,105.0,28,12,2023-08-04,0.18,16,0,1,4.77
4040,27307483,79717545,Regent Park,43.661256496724334,-79.36136373,Entire home/apt,273.0,28,38,2023-01-07,0.58,1,0,0,4.97
4041,27311030,2326374,High Park North,43.66135,-79.45887,Entire home/apt,350.0,2,28,2024-01-06,0.52,1,232,14,4.89
4042,27327623,4515970,The Beaches,43.66677,-79.30411,Entire home/apt,178.0,28,197,2022-11-14,2.98,1,90,0,4.9
4043,27331586,946248,Roncesvalles,43.6446,-79.43574,Entire home/apt,185.0,3,124,2023-11-14,2.03,1,81,20,5.0
4044,27336751,205997755,Willowdale West,43.77934,-79.41636,Private room,120.0,28,8,2018-08-29,0.12,1,0,0,4.63
4045,27358104,24746845,Mount Pleasant East,43.71044,-79.38584,Entire home/apt,85.0,30,6,2018-11-07,0.09,2,228,0,4.17
4046,27362038,198821369,Forest Hill North,43.7008,-79.42667,Entire home/apt,150.0,180,2,2019-03-02,0.03,1,357,0,4.85
4047,27363175,206207030,University,43.65897,-79.39641,Private room,56.0,28,79,2023-12-22,1.2,2,175,4,4.84
4048,27363487,138906901,Dovercourt-Wallace Emerson-Junction,43.66768,-79.44452,Private room,120.0,28,56,2020-02-14,0.85,2,0,0,5.0
4049,27369077,206256784,Cabbagetown-South St.James Town,43.66603,-79.3598,Entire home/apt,120.0,2,3,2023-09-04,0.62,1,0,3,4.67
4050,27373715,7858163,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,400.0,28,126,2023-07-09,1.91,4,339,11,4.91
4051,27393330,206440886,Mimico (includes Humber Bay Shores),43.62614,-79.47902,Entire home/apt,120.0,28,23,2018-12-09,0.35,1,0,0,4.7
4052,27394074,182414256,Dovercourt-Wallace Emerson-Junction,43.66814,-79.42461,Entire home/apt,120.0,28,82,2020-03-04,1.24,1,0,0,4.91
4053,27402375,206509390,Willowdale East,43.77865,-79.41106,Private room,120.0,28,11,2018-11-05,0.17,1,0,0,4.82
4054,27403904,22131656,Waterfront Communities-The Island,43.64744,-79.39273,Entire home/apt,120.0,28,1,2018-08-05,0.02,1,0,0,4.85
4055,27404790,99807446,Highland Creek,43.79083,-79.18257,Private room,120.0,28,2,2018-08-25,0.03,3,0,0,4.85
4056,27405305,184498350,Newtonbrook East,43.78621875696427,-79.39889314,Private room,51.0,28,11,2022-08-15,0.17,2,205,0,4.27
4057,27405873,25011309,Willowdale East,43.76156,-79.41,Entire home/apt,120.0,28,2,2018-12-13,0.03,1,0,0,4.85
4058,27427600,157267017,High Park-Swansea,43.64539,-79.47433,Entire home/apt,400.0,2,106,2023-11-13,1.61,1,89,28,4.74
4059,27434650,3068938,Cabbagetown-South St.James Town,43.66475,-79.35863,Entire home/apt,120.0,28,14,2019-10-30,0.24,2,0,0,5.0
4060,27438371,206780523,Church-Yonge Corridor,43.66205,-79.38279,Entire home/apt,120.0,28,11,2019-08-25,0.17,1,0,0,4.91
4061,27451635,203505081,Agincourt North,43.80303,-79.26968,Private room,120.0,28,6,2020-02-03,0.09,4,0,0,4.33
4062,27454496,206884960,Waterfront Communities-The Island,43.64188,-79.38166,Entire home/apt,10000.0,28,193,2023-06-28,2.92,2,364,2,4.87
4063,27458737,206913578,Waterfront Communities-The Island,43.64741,-79.39015,Entire home/apt,120.0,28,5,2018-09-01,0.08,1,0,0,4.8
4064,27470998,141417092,Little Portugal,43.65147,-79.4338,Entire home/apt,120.0,28,18,2019-06-21,0.28,1,0,0,4.94
4065,27492673,122918659,Little Portugal,43.65184,-79.42679,Private room,51.0,29,21,2019-10-15,0.32,2,81,0,4.33
4066,27492729,1684087,Mount Pleasant West,43.70948,-79.39656,Entire home/apt,160.0,30,17,2023-02-15,0.28,16,339,2,4.65
4067,27497634,12569911,Moss Park,43.66264,-79.37032,Entire home/apt,799.0,28,12,2019-08-11,0.18,1,180,0,4.83
4068,27504834,207357679,Rouge,43.79189,-79.14026,Entire home/apt,119.0,28,7,2020-01-27,0.11,1,61,0,4.86
4069,27509767,135933908,Waterfront Communities-The Island,43.64188,-79.40053,Entire home/apt,138.0,28,49,2024-01-02,0.74,1,271,7,4.86
4070,27511017,207438989,North St.James Town,43.67063,-79.37792,Private room,90.0,28,64,2020-02-15,0.98,1,0,0,4.97
4071,27521742,207551649,Stonegate-Queensway,43.63259,-79.50655,Entire home/apt,160.0,30,18,2022-01-01,0.28,1,46,0,4.94
4072,27524110,207578246,Humbermede,43.74605,-79.55053,Private room,41.0,28,9,2022-11-30,0.16,2,179,0,4.56
4073,27525463,25479238,Waterfront Communities-The Island,43.64643,-79.39805,Private room,150.0,28,77,2023-06-09,1.17,1,179,3,4.96
4074,27529364,207649490,Niagara,43.63868,-79.4141,Entire home/apt,138.0,28,124,2023-06-01,1.89,1,270,2,4.81
4075,27529429,30062696,Willowdale East,43.78077,-79.40641,Private room,68.0,360,1,2018-08-27,0.02,4,71,0,4.85
4076,27529894,48728564,Parkwoods-Donalda,43.75807,-79.33885,Private room,120.0,28,2,2018-09-16,0.03,1,0,0,4.85
4077,27548751,205787540,Agincourt South-Malvern West,43.78718,-79.25957,Private room,120.0,28,35,2021-04-11,0.54,6,0,0,4.69
4078,27549417,205787540,Agincourt South-Malvern West,43.78638,-79.2605,Private room,120.0,28,13,2021-05-01,0.2,6,0,0,4.77
4079,27549705,205787540,Agincourt South-Malvern West,43.78842,-79.26159,Private room,120.0,28,56,2020-07-24,0.85,6,0,0,4.79
4080,27551340,45468979,South Riverdale,43.66005,-79.33249,Entire home/apt,95.0,28,39,2023-12-03,0.62,1,178,4,4.97
4081,27570674,208018084,Agincourt South-Malvern West,43.78398,-79.25749,Private room,60.0,3,48,2023-09-16,0.73,3,77,1,4.67
4082,27573716,27350563,Corso Italia-Davenport,43.67691,-79.44473,Private room,120.0,28,1,2018-09-07,0.02,1,0,0,4.85
4083,27575133,1249108,Dovercourt-Wallace Emerson-Junction,43.66555,-79.42385,Private room,120.0,28,23,2019-09-30,0.35,1,0,0,4.91
4084,27578429,60536939,Yonge-Eglinton,43.70959,-79.401,Entire home/apt,120.0,28,22,2019-10-06,0.33,1,0,0,4.82
4085,27581133,208108211,South Parkdale,43.63534,-79.42722,Entire home/apt,120.0,28,38,2019-11-26,0.59,1,0,0,4.84
4086,27583657,125689770,Waterfront Communities-The Island,43.65006,-79.38728,Entire home/apt,240.0,31,35,2023-10-02,0.54,2,342,3,4.94
4087,27592884,18344423,Pleasant View,43.77482,-79.32726,Private room,120.0,28,2,2018-10-31,0.03,1,0,0,4.85
4088,27595593,97135982,Little Portugal,43.64566,-79.42365,Private room,45.0,30,8,2023-12-31,0.12,1,26,4,5.0
4089,27597691,149578107,Waterfront Communities-The Island,43.64033,-79.39139,Entire home/apt,246.0,28,19,2019-08-17,0.29,1,178,0,4.95
4090,27600820,172645858,Willowridge-Martingrove-Richview,43.68596,-79.54298,Entire home/apt,120.0,28,1,2018-10-08,0.02,1,0,0,2.5
4091,27604257,122085458,West Hill,43.76535,-79.18998,Private room,44.0,28,13,2023-11-30,0.38,6,365,3,4.85
4092,27607446,14021635,Dovercourt-Wallace Emerson-Junction,43.66638,-79.44674,Entire home/apt,120.0,30,20,2023-08-09,0.31,1,0,2,4.95
4093,27607951,3483405,Broadview North,43.69788,-79.35019,Entire home/apt,220.0,2,8,2023-08-02,0.12,1,12,3,5.0
4094,27611432,208352457,Leaside-Bennington,43.70522,-79.36428,Entire home/apt,120.0,28,11,2019-10-26,0.17,1,0,0,4.36
4095,27612911,208018084,Agincourt South-Malvern West,43.78435,-79.2578,Private room,60.0,5,65,2023-12-10,1.19,3,66,9,4.63
4096,27613500,105962592,Willowridge-Martingrove-Richview,43.67693,-79.5588,Entire home/apt,450.0,28,48,2022-12-16,0.73,2,180,0,4.35
4097,27622907,49824436,Danforth East York,43.6916,-79.32012,Entire home/apt,202.0,7,3,2022-07-03,0.11,3,364,0,5.0
4098,27623144,43592256,Niagara,43.64439,-79.40425,Entire home/apt,150.0,28,4,2019-08-04,0.06,1,363,0,4.75
4099,27633845,50019105,Lawrence Park South,43.723122,-79.393127,Private room,75.0,2,73,2023-12-08,1.12,9,143,23,4.82
4100,27638920,208018084,Agincourt South-Malvern West,43.78603,-79.25753,Private room,60.0,3,76,2023-11-15,1.4,3,360,3,4.67
4101,27640141,2343887,Dovercourt-Wallace Emerson-Junction,43.66434,-79.42496,Entire home/apt,60.0,30,52,2023-12-20,0.79,2,214,4,4.92
4102,27647117,96809956,Playter Estates-Danforth,43.67943,-79.34853,Entire home/apt,120.0,28,4,2021-02-06,0.06,1,0,0,5.0
4103,27647509,179249078,High Park North,43.65953,-79.45416,Private room,120.0,28,8,2019-03-20,0.13,1,0,0,4.63
4104,27657322,8314264,Moss Park,43.66212,-79.37546,Private room,120.0,28,8,2019-09-26,0.13,1,0,0,5.0
4105,27658681,134949475,The Beaches,43.67634,-79.29922,Entire home/apt,170.0,2,80,2023-12-26,2.8,1,279,26,4.98
4106,27675456,141030429,Oakridge,43.70043,-79.2766,Private room,54.0,28,7,2023-10-08,0.13,2,88,3,5.0
4107,27677502,13813543,Lawrence Park North,43.72452,-79.40971,Entire home/apt,173.0,30,21,2023-03-29,0.32,1,251,1,4.9
4108,27690036,46408632,Niagara,43.64142,-79.41217,Entire home/apt,190.0,28,23,2023-01-01,0.35,1,145,0,4.91
4109,27692483,13746468,University,43.66164,-79.40305,Entire home/apt,115.0,28,12,2022-09-28,0.2,1,177,0,4.58
4110,27694920,29732268,South Parkdale,43.63809,-79.44076,Entire home/apt,150.0,28,105,2023-08-01,1.6,3,180,1,4.66
4111,27695910,209068050,Waterfront Communities-The Island,43.64088,-79.39818,Private room,120.0,28,6,2019-12-08,0.09,1,0,0,4.33
4112,27701168,9817479,Dovercourt-Wallace Emerson-Junction,43.66007,-79.44844,Entire home/apt,700.0,28,286,2023-10-17,4.44,6,344,3,4.87
4113,27704154,12033867,Willowdale East,43.76176,-79.41008,Entire home/apt,199.0,28,8,2020-11-10,0.15,16,365,0,4.13
4114,27704943,111539347,Oakwood Village,43.69234,-79.43847,Private room,80.0,28,10,2020-03-22,0.15,1,0,0,4.9
4115,27724908,209314766,Waterfront Communities-The Island,43.64175,-79.40181,Entire home/apt,900.0,28,10,2019-08-08,0.15,1,179,0,4.8
4116,27725239,209274705,Rouge,43.82406,-79.21506,Entire home/apt,59.0,30,6,2023-04-07,0.1,1,102,2,5.0
4117,27733605,209384288,Westminster-Branson,43.77272,-79.44507,Private room,1000.0,28,3,2018-11-30,0.05,2,180,0,5.0
4118,27733673,16307111,High Park-Swansea,43.64763,-79.45689,Entire home/apt,850.0,3,33,2023-12-26,0.51,1,315,9,4.97
4119,27734689,25660537,Mount Pleasant East,43.7101,-79.37959,Entire home/apt,80.0,28,47,2023-11-24,0.72,3,84,4,4.79
4120,27734993,209399200,Forest Hill South,43.69796,-79.40637,Private room,120.0,28,5,2018-12-21,0.08,1,0,0,5.0
4121,27748686,209499261,Mimico (includes Humber Bay Shores),43.62482,-79.47686,Entire home/apt,123.0,180,18,2020-07-05,0.27,1,365,0,4.78
4122,27759317,18984137,Waterfront Communities-The Island,43.64269,-79.40209,Private room,120.0,28,6,2018-11-25,0.09,3,0,0,4.83
4123,27761289,9586202,Niagara,43.63876,-79.41931,Entire home/apt,120.0,28,3,2018-08-30,0.05,1,0,0,5.0
4124,27762977,180058023,The Beaches,43.67353,-79.28945,Entire home/apt,120.0,28,63,2021-01-25,0.96,1,0,0,4.89
4125,27774048,1385599,Yorkdale-Glen Park,43.71906,-79.45193,Entire home/apt,376.0,2,105,2023-11-05,1.61,1,359,27,4.58
4126,27776131,201393456,Waterfront Communities-The Island,43.64274,-79.38179,Entire home/apt,200.0,28,96,2022-12-26,1.63,1,112,0,4.75
4127,27780558,201089891,Waterfront Communities-The Island,43.64442,-79.39313,Entire home/apt,115.0,31,50,2023-11-04,0.79,3,36,5,4.82
4128,27783522,42930789,Thistletown-Beaumond Heights,43.73293,-79.56276,Entire home/apt,77.0,28,135,2023-05-24,2.06,1,365,1,4.62
4129,27785737,23956976,Waterfront Communities-The Island,43.64859,-79.39374,Entire home/apt,120.0,28,162,2020-07-30,2.46,2,0,0,4.87
4130,27787978,21380987,Long Branch,43.5958,-79.52579,Private room,120.0,28,5,2019-09-28,0.08,2,0,0,4.2
