,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating
16450,936400822415446954,Home in Toronto · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,525746459,York University Heights,43.7598344,-79.4945771,Private room,70.0,1,7,2023-10-01,1.24,5,90,7,4.86
16451,936413284906991210,Rental unit in Toronto · ★4.86 · Studio · 2 beds · 1 bath,525928094,York University Heights,43.75149,-79.50449,Entire home/apt,100.0,28,21,2023-12-04,4.57,1,82,21,4.86
16452,936417176507734115,Rental unit in Toronto · ★4.50 · 2 bedrooms · 2 beds · 1 bath,466583617,Waterfront Communities-The Island,43.64049809999999,-79.3974313,Entire home/apt,211.0,1,4,2023-08-28,0.76,3,106,4,4.5
16453,936525070805706540,Home in Toronto · 1 bedroom · 1 bed · 1 bath,382883363,Islington-City Centre West,43.6239378,-79.5191327,Private room,49.0,28,0,,0.625,46,365,0,4.85
16454,936876675893600078,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,369314215,Little Portugal,43.6448934,-79.4264878,Entire home/apt,133.0,28,0,,0.625,1,326,0,4.85
16455,936898641657997949,Home in Toronto · ★5.0 · 3 bedrooms · 3 beds · 3 baths,518337508,Islington-City Centre West,43.640964,-79.5259403,Entire home/apt,189.0,1,3,2024-01-01,0.79,4,89,3,5.0
16456,936917948803602418,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,62790922,St.Andrew-Windfields,43.7572739,-79.3942412,Entire home/apt,120.0,28,0,,0.625,1,362,0,4.85
16457,936957336728757012,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,468932771,Church-Yonge Corridor,43.67009,-79.38423,Private room,83.0,1,21,2023-12-26,4.92,3,0,21,5.0
16458,936984398205842605,Bungalow in Toronto · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,67389126,Bathurst Manor,43.756085,-79.4613245,Private room,120.0,1,7,2023-12-25,2.0,3,0,7,4.71
16459,937021519509287749,Home in Toronto · 1 bedroom · 1 bed · 1 bath,510721939,Willowdale West,43.77821703745168,-79.41960692,Entire home/apt,50.0,28,0,,0.625,11,219,0,4.85
16460,937049043151337798,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,213246109,Henry Farm,43.76962838425769,-79.34603858,Private room,75.0,2,11,2023-09-25,1.91,2,37,11,5.0
16461,937084775056387808,Rental unit in Toronto · ★5.0 · 2 bedrooms · 2 beds · 1 bath,49109686,Niagara,43.6365866,-79.40466,Entire home/apt,358.0,2,3,2023-09-20,0.57,2,38,3,5.0
16462,937088142208927283,Bungalow in Toronto · 1 bedroom · 1 bed · 1 shared bath,286328453,Willowridge-Martingrove-Richview,43.6873075,-79.5428034,Private room,60.0,28,0,,0.625,4,341,0,4.85
16463,937088153735520161,Bungalow in Toronto · 1 bedroom · 1 bed · 1 shared bath,286328453,Willowridge-Martingrove-Richview,43.6873075,-79.5428034,Private room,57.0,28,2,2023-10-09,0.45,4,156,2,4.85
16464,937088908252411131,Rental unit in Toronto · ★4.60 · 2 bedrooms · 1 bath,43495977,High Park-Swansea,43.6483437,-79.4536557,Entire home/apt,203.0,1,25,2024-01-07,4.6,1,230,25,4.6
16465,937126877375730296,Home in Toronto · 1 bedroom · 2 beds · 1 private bath,502075035,Downsview-Roding-CFB,43.73459179798895,-79.47721579,Private room,120.0,28,0,,0.625,22,365,0,4.85
16466,937148348925512387,Home in Toronto · 1 bedroom · 2 beds · 1 bath,502075035,Downsview-Roding-CFB,43.73574,-79.47568,Private room,47.0,28,0,,0.625,22,365,0,4.85
16467,937150537848331102,Home in Toronto · 1 bedroom · 1 bed · 1 bath,88870453,Highland Creek,43.79235080705817,-79.15813211,Private room,60.0,2,0,,0.625,7,269,0,4.85
16468,937175249736041582,Rental unit in Toronto · 3 bedrooms · 3 beds · 5 baths,52885776,Bay Street Corridor,43.64981228352372,-79.38015919,Entire home/apt,1603.0,28,0,,0.625,1,180,0,4.85
16469,937231029599242598,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,174661737,Don Valley Village,43.78449683481221,-79.35412322,Private room,53.0,29,1,2023-08-24,0.22,48,343,1,4.85
16470,937232846676386862,Home in Toronto · 1 bedroom · 1 bed · 1 bath,211211708,York University Heights,43.76172,-79.49369,Entire home/apt,115.0,28,1,2023-09-16,0.26,8,130,1,4.85
16471,937245611492396183,Home in Toronto · ★4.79 · 1 bedroom · 2 beds · 1 bath,418647851,Danforth East York,43.68842,-79.32661,Private room,59.0,1,24,2023-12-28,4.36,2,260,24,4.79
16472,937250197169670933,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,105605194,Don Valley Village,43.78425154444547,-79.35392285,Private room,53.0,31,0,,0.625,49,344,0,4.85
16473,937254975598941488,Home in Toronto · 1 bedroom · 1 bed · 1 bath,502075035,Downsview-Roding-CFB,43.73618822638508,-79.47542277,Private room,61.0,28,0,,0.625,22,365,0,4.85
16474,937457744616916814,Rental unit in Toronto · 2 bedrooms · 2 beds · 2 baths,253678734,South Parkdale,43.64155319053542,-79.42728786,Entire home/apt,215.0,31,0,,0.625,27,217,0,4.85
16475,937542440312770331,Rental unit in Toronto · ★4.80 · 2 bedrooms · 2 beds · 1 bath,525668137,Niagara,43.6366487,-79.4062151,Entire home/apt,95.0,28,10,2023-11-24,1.78,1,2,10,4.8
16476,937590296320936355,Home in Toronto · ★4.90 · 1 bedroom · 1 bed · 1 bath,63343371,The Beaches,43.67433110736445,-79.30289716,Private room,70.0,1,30,2024-01-06,7.63,1,58,30,4.9
16477,937590721943809872,Rental unit in Toronto · ★4.93 · 2 bedrooms · 2 beds · 1 bath,112821843,Dovercourt-Wallace Emerson-Junction,43.67078,-79.4409,Entire home/apt,300.0,2,27,2024-01-06,4.94,1,0,27,4.93
16478,937643144527003981,Condo in Toronto · 2 bedrooms · 2 beds · 2 baths,516044181,Waterfront Communities-The Island,43.64278,-79.38081,Entire home/apt,140.0,30,2,2023-11-14,0.67,1,349,2,4.85
16479,937681963397059205,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,41009791,Eringate-Centennial-West Deane,43.66349,-79.56354,Private room,120.0,1,15,2023-10-14,2.63,2,0,15,4.67
16480,937702421232388188,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,522903857,Waterfront Communities-The Island,43.64322874716043,-79.3899556,Entire home/apt,120.0,28,1,2023-10-14,0.34,8,0,1,4.85
16481,937765101675697457,Home in Toronto · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,526330177,Dovercourt-Wallace Emerson-Junction,43.665632150368026,-79.44045157,Private room,70.0,1,27,2023-11-26,5.09,2,0,27,4.93
16482,937769461587453265,Loft in Toronto · ★4.88 · 1 bedroom · 2 beds · 1 bath,4900005,Cabbagetown-South St.James Town,43.666250022607485,-79.37574837,Entire home/apt,294.0,2,24,2024-01-01,4.47,2,0,24,4.88
16483,937824510432306534,Home in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 private bath,202824319,Bayview Village,43.7725016,-79.3729387,Private room,69.0,1,27,2023-12-23,4.97,1,348,27,4.85
16484,937853987101184123,Home in Toronto · ★4.67 · 3 bedrooms · 4 beds · 2 baths,525836995,Roncesvalles,43.65201337531912,-79.45044155,Entire home/apt,399.0,3,6,2023-11-03,1.32,1,324,6,4.67
16485,937899214912275101,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,523770566,North St.James Town,43.67006,-79.3749,Private room,133.0,28,2,2023-08-08,0.37,2,365,2,4.85
16486,937900782101797231,Rental unit in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 bath,526357737,Waterfront Communities-The Island,43.64335922711514,-79.39007317,Entire home/apt,162.0,1,25,2023-12-31,4.44,1,99,25,4.96
16487,937910300242016551,Rental unit in Toronto · ★4.92 · 1 bedroom · 2 beds · 1 bath,230105288,Waterfront Communities-The Island,43.64309,-79.38244,Entire home/apt,120.0,1,24,2024-01-01,4.53,3,0,24,4.92
16488,937951880326552237,Home in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 bath,526392916,Niagara,43.640764229208216,-79.41279426,Entire home/apt,136.0,2,18,2023-12-14,3.31,1,362,18,4.83
16489,937964178495001513,Home in Toronto · ★5.0 · 4 bedrooms · 4 beds · 5 baths,526281432,Trinity-Bellwoods,43.64994513337156,-79.42338692,Entire home/apt,564.0,2,15,2023-12-30,3.95,1,201,15,5.0
16490,938265219146372905,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,259078623,Oakwood Village,43.6905451,-79.4408769,Private room,43.0,28,0,,0.625,3,270,0,4.85
16491,938287223670894241,Home in Toronto · ★4.96 · 2 bedrooms · 2 beds · 1 bath,51340792,Little Portugal,43.645867,-79.424417,Entire home/apt,175.0,1,27,2024-01-05,4.94,1,140,27,4.96
16492,938331635728130724,Rental unit in Toronto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,12929250,Mount Pleasant East,43.69745820049597,-79.38403325,Entire home/apt,241.0,28,16,2023-12-10,3.22,1,62,16,5.0
16493,938345986439262814,Rental unit in Toronto · ★4.75 · 1 bedroom · 2 beds · 1 bath,526387546,Dovercourt-Wallace Emerson-Junction,43.66496415591321,-79.45588566,Entire home/apt,106.0,1,12,2024-01-03,2.21,1,286,12,4.75
16494,938351579351825152,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,515631926,Dovercourt-Wallace Emerson-Junction,43.66683,-79.44663,Entire home/apt,59.0,28,1,2023-10-27,0.41,1,66,1,4.85
16495,938357192320635299,Home in Toronto · ★4.67 · 4 bedrooms · 4 beds · 3 baths,378159062,Milliken,43.82131,-79.26516,Entire home/apt,195.0,28,6,2023-12-20,1.26,1,270,6,4.67
16496,938367158996354423,Home in Toronto · 1 bedroom · 1 bed · 1 bath,515199033,Clanton Park,43.73902357736906,-79.44681528,Private room,54.0,28,1,2023-12-22,1.0,13,223,1,4.85
16497,938371920932958136,Condo in Toronto · ★5.0 · 2 bedrooms · 3 beds · 1 shared bath,147042804,Church-Yonge Corridor,43.656632634830416,-79.37553074,Private room,211.0,2,12,2023-12-17,2.83,2,58,12,5.0
16498,938437501220232673,Home in Toronto · ★4.91 · 2 bedrooms · 3 beds · 1 bath,522907746,Edenbridge-Humber Valley,43.68274873,-79.51520235,Entire home/apt,174.0,2,31,2023-12-26,5.92,2,0,31,4.91
16499,938467174923334174,Rental unit in Toronto · 1 bedroom · 1 bath,466583617,Waterfront Communities-The Island,43.64120936696751,-79.39650972,Private room,103.0,1,2,2023-10-14,0.46,3,23,2,4.85
16500,938493996119528866,Bungalow in Toronto · ★4.50 · 4 bedrooms · 5 beds · 2 baths,526555803,West Hill,43.76102,-79.18275,Entire home/apt,186.0,2,4,2023-12-17,1.85,1,245,4,4.5
16501,938499844645656136,Home in Toronto · ★4.95 · 2 bedrooms · 3 beds · 1 bath,42055033,Little Portugal,43.64918312682216,-79.43884846,Entire home/apt,168.0,2,21,2023-12-31,4.44,1,11,21,4.95
16502,938524113520703211,Rental unit in Toronto · ★4.86 · 2 bedrooms · 2 beds · 2 baths,484311954,Waterfront Communities-The Island,43.64299,-79.38887,Entire home/apt,204.0,2,36,2023-12-23,6.32,1,0,36,4.86
16503,938528074085970569,Home in Toronto · 2 bedrooms · 2 beds · 1 bath,61880576,Humewood-Cedarvale,43.69962706,-79.42532589,Entire home/apt,100.0,28,1,2023-10-01,0.3,1,269,1,4.85
16504,938539112372952487,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,41957113,Centennial Scarborough,43.783555,-79.1419971,Private room,60.0,28,1,2023-08-21,0.21,8,365,1,4.85
16505,938564534072489793,Condo in Toronto · 1 bedroom · 2 beds · 1 bath,526573964,Waterfront Communities-The Island,43.64056392791972,-79.38275297,Entire home/apt,120.0,28,0,,0.625,1,0,0,4.85
16506,938600269052635503,Home in Toronto · ★4.93 · 1 bedroom · 1 bath,2728944,Old East York,43.69753,-79.34489,Entire home/apt,150.0,2,15,2023-11-21,2.88,1,179,15,4.93
16507,938621957000627528,Home in Toronto · 3 bedrooms · 3 beds · 1 bath,444509652,Bridle Path-Sunnybrook-York Mills,43.71280369999999,-79.3798828,Entire home/apt,160.0,28,2,2023-11-26,0.46,1,119,2,4.85
16508,938627050962490371,Home in Toronto · 1 bedroom · 1 bed · 1 private bath,388295,The Beaches,43.66615,-79.30352,Private room,55.0,28,2,2023-10-12,0.61,2,0,2,4.85
16509,938632033911647965,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,1863477,North St.James Town,43.66655,-79.37652,Entire home/apt,148.0,28,0,,0.625,1,365,0,4.85
16510,938740241459874261,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,200057450,Willowdale East,43.77063563206249,-79.41303374,Entire home/apt,200.0,28,0,,0.625,1,180,0,4.85
16511,938767635574227674,Condo in Toronto · ★4.96 · 1 bedroom · 1 bed · 1 bath,23924225,Waterfront Communities-The Island,43.64351981701034,-79.40102966,Private room,152.0,3,28,2024-01-06,5.53,2,13,28,4.96
16512,939033580139488372,Condo in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,132205262,Mimico (includes Humber Bay Shores),43.62480763747029,-79.48059113,Entire home/apt,199.0,28,10,2023-11-19,1.99,5,299,10,5.0
16513,939041440979831807,Home in Toronto · ★4.92 · 2 bedrooms · 2 beds · 2 baths,164974422,Niagara,43.63958281992383,-79.41377364,Entire home/apt,316.0,2,12,2024-01-03,3.6,1,248,12,4.92
16514,939046556162972020,Home in Toronto · ★4.83 · 3 bedrooms · 3 beds · 3.5 baths,10608778,South Riverdale,43.6594,-79.34628,Entire home/apt,287.0,2,5,2024-01-05,0.96,1,0,5,4.83
16515,939046670278844044,Home in Toronto · ★4.92 · 1 bedroom · 1 bed · 1 bath,13491979,High Park North,43.66104,-79.45642,Entire home/apt,182.0,2,13,2023-12-19,2.42,1,353,13,4.92
16516,939076454268628723,Condo in Toronto · ★4.77 · 3 bedrooms · 4 beds · 2 baths,526706292,Waterfront Communities-The Island,43.64503338992846,-79.39034663,Entire home/apt,340.0,2,22,2023-12-24,4.49,1,64,22,4.77
16517,939106227718174732,Home in Toronto · 3 bedrooms · 3 beds · 2 baths,440903372,Bathurst Manor,43.75803,-79.44893,Entire home/apt,210.0,28,0,,0.625,7,324,0,4.85
16518,939109351004382319,Home in Toronto · ★4.95 · 2 bedrooms · 2 beds · 2 baths,85282687,Dovercourt-Wallace Emerson-Junction,43.662581,-79.427031,Entire home/apt,242.0,2,21,2024-01-03,4.44,1,66,21,4.95
16519,939118471477942430,Home in Toronto · ★4.0 · 3 bedrooms · 3 beds · 1 bath,1257297,New Toronto,43.601804239223874,-79.51873993,Entire home/apt,190.0,28,7,2023-11-17,1.56,1,365,7,4.0
16520,939130382708404302,Home in Toronto · 3 bedrooms · 3 beds · 1 bath,440903372,Bathurst Manor,43.756266522528186,-79.44981064,Entire home/apt,122.0,28,1,2023-09-12,0.25,7,364,1,4.85
16521,939165869814121312,Condo in Toronto · ★4.94 · 1 bedroom · 1 bath,526738093,Waterfront Communities-The Island,43.63899186300246,-79.38122582,Entire home/apt,193.0,1,34,2024-01-05,10.0,1,36,34,4.94
16522,939180809016391870,Rental unit in Toronto · ★5.0 · Studio · 1 bed · 1 bath,526315739,Waterfront Communities-The Island,43.64137671523512,-79.38231224,Entire home/apt,165.0,28,23,2023-12-29,4.26,1,0,23,5.0
16523,939216864906265668,Rental unit in Toronto · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,441023135,West Humber-Clairville,43.72389166129225,-79.6156808,Private room,76.0,1,5,2023-12-15,0.88,1,89,5,4.8
16524,939316471067040727,Rental unit in Toronto · 2 bedrooms · 2 beds · 2 baths,495460361,Waterfront Communities-The Island,43.642103082044336,-79.39108915,Entire home/apt,214.0,7,2,2023-12-27,0.62,1,342,2,4.85
16525,939337183958071297,Rental unit in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 bath,435753104,Waterfront Communities-The Island,43.6451021,-79.3908361,Entire home/apt,146.0,1,39,2023-12-21,7.22,1,0,39,4.98
16526,939337679815558498,Condo in Toronto · ★New · 2 bedrooms · 2 beds · 2 baths,195626063,Clanton Park,43.73313,-79.4475,Entire home/apt,195.0,28,0,,0.625,1,264,0,4.85
16527,939354025575893836,Home in Toronto · ★New · 3 bedrooms · 3 beds · 2 baths,74919113,Oakridge,43.6936312,-79.2817692,Entire home/apt,125.0,2,2,2024-01-03,2.0,1,352,2,4.85
16528,939371473275922991,Home in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 bath,524903124,Islington-City Centre West,43.631290534856944,-79.51870298,Entire home/apt,120.0,28,19,2024-01-03,3.52,2,89,19,4.89
16529,939373207855336864,Rental unit in Toronto · ★4.55 · 2 bedrooms · 2 beds · 2 baths,498753660,Regent Park,43.659631066940655,-79.35764372,Entire home/apt,187.0,28,11,2023-12-12,2.44,1,173,11,4.55
16530,939374766246319813,Home in Toronto · ★4.88 · 3 bedrooms · 3 beds · 2 baths,526797147,Long Branch,43.59101,-79.53778,Private room,400.0,28,8,2023-10-30,1.47,2,89,8,4.88
16531,939417236398920393,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,522903857,Waterfront Communities-The Island,43.64699927711898,-79.39378166,Entire home/apt,70.0,28,0,,0.625,8,34,0,4.85
16532,939708990496883005,Rental unit in Toronto · ★5.0 · 1 bedroom · 2 beds · 1 bath,45284098,Mimico (includes Humber Bay Shores),43.60707015603624,-79.49042804,Entire home/apt,169.0,2,3,2023-11-30,1.55,1,103,3,5.0
16533,939718148897131844,Rental unit in Toronto · ★4.38 · 2 bedrooms · 2 beds · 1 shared bath,191561878,Trinity-Bellwoods,43.6550219,-79.4182924,Private room,190.0,28,21,2023-12-04,4.04,1,89,21,4.38
16534,939720519922399966,Home in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 private bath,655096,Birchcliffe-Cliffside,43.69500116192882,-79.26750332,Private room,85.0,1,7,2023-11-26,1.43,1,0,7,5.0
16535,939734414746145956,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,103972961,Annex,43.66994,-79.40268,Entire home/apt,160.0,30,0,,0.625,2,341,0,4.85
16536,939737735192394314,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,182745822,Waterfront Communities-The Island,43.6422,-79.40125,Entire home/apt,191.0,28,0,,0.625,2,149,0,4.85
16537,939775595530320953,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,253678734,Palmerston-Little Italy,43.658,-79.41384,Entire home/apt,160.0,31,0,,0.625,27,269,0,4.85
16538,939804450684441694,Home in Toronto · 1 bedroom · 1 bed · 1 bath,47211401,University,43.66488,-79.40507,Private room,135.0,1,2,2023-09-01,0.43,2,269,2,4.85
16539,939808955077384618,Rental unit in Toronto · ★New · 2 bedrooms · 2 beds · 2 baths,517156558,Islington-City Centre West,43.62266,-79.52235,Entire home/apt,435.0,3,2,2023-12-27,1.36,1,267,2,4.85
16540,939810224535322722,Home in Toronto · ★4.98 · 1 bedroom · 1 bed · 1 bath,42328887,Greenwood-Coxwell,43.6732717,-79.3259032,Entire home/apt,134.0,1,43,2024-01-01,7.72,1,150,43,4.98
16541,939811418029276618,Bungalow in Toronto · ★4.83 · 2 bedrooms · 2 beds · 1 bath,241017739,Rockcliffe-Smythe,43.67072185105626,-79.49841978,Entire home/apt,210.0,2,6,2023-10-09,1.17,1,259,6,4.83
16542,939838748638365610,Home in Toronto · 1 bedroom · 1 bed · 1 bath,84721968,South Parkdale,43.63637,-79.43885,Entire home/apt,77.0,28,1,2024-01-01,1.0,15,269,1,4.85
16543,939854255223935329,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,429428276,Willowdale East,43.77662592972029,-79.41458109,Entire home/apt,159.0,28,0,,0.625,9,269,0,4.85
16544,939854925555968169,Rental unit in Toronto · ★4.85 · 1 bedroom · 1 bed · 1 bath,340890956,Bay Street Corridor,43.66571629630223,-79.38644784,Entire home/apt,349.0,2,13,2023-12-23,2.52,1,301,13,4.85
16545,939864667455871534,Rental unit in Toronto · 1 bedroom · 1 bed · 1 bath,54422135,Willowdale East,43.77687,-79.41439,Entire home/apt,159.0,28,0,,0.625,29,269,0,4.85
16546,939872048158159282,Home in Toronto · ★4.64 · 3 bedrooms · 3 beds · 1 bath,290316112,University,43.66130737200331,-79.40910992,Entire home/apt,220.0,1,13,2023-11-28,2.47,2,0,13,4.64
16547,939902321357669896,Home in Toronto · ★4.33 · 1 bedroom · 1 bed · 1 bath,67392881,Kennedy Park,43.73211310000001,-79.2589725,Private room,44.0,28,6,2023-08-31,1.15,4,365,6,4.33
16548,939926948019822361,Home in Toronto · ★4.67 · 1 bedroom · 1 bed · 1 bath,305398004,Milliken,43.82237104940418,-79.30623131,Private room,37.0,28,3,2023-11-10,0.69,2,244,3,4.67
16549,939960366749130150,Home in Toronto · ★4.89 · 1 bedroom · 1 bed · 1 private bath,389756533,Bathurst Manor,43.75947,-79.46237,Private room,73.0,1,27,2024-01-02,5.96,2,84,27,4.89
16550,939973541368400323,Home in Toronto · 2 bedrooms · 2 beds · 2 baths,88870453,Centennial Scarborough,43.79084918568224,-79.15830079,Entire home/apt,250.0,1,1,2023-12-28,1.0,7,364,1,4.85
16551,940014005375121655,Guest suite in Toronto · ★4.95 · 1 bedroom · 1 bed · 1 bath,2961074,North Riverdale,43.6667952,-79.3512374,Entire home/apt,125.0,2,20,2024-01-01,4.92,1,334,20,4.95
16552,940032145570298989,Home in Toronto · 1 bedroom · 2 beds · 1 shared bath,41957113,Centennial Scarborough,43.78304406843648,-79.1429174,Private room,41.0,28,1,2023-09-02,0.23,8,365,1,4.85
16553,940042462151388658,Rental unit in Toronto · ★5.0 · 1 bedroom · 1 bed · 1 bath,175695432,Waterfront Communities-The Island,43.64659382792863,-79.39215936,Entire home/apt,90.0,28,3,2023-11-19,0.67,16,247,3,5.0
16554,940069996992900439,Home in Toronto · 1 bedroom · 1 bed · 1 shared bath,277257023,Bayview Village,43.78360880700744,-79.38875706,Private room,36.0,30,0,,0.625,2,254,0,4.85
16555,940083356518440764,Condo in Toronto · ★5.0 · 3 bedrooms · 4 beds · 2 baths,526984164,Junction Area,43.6714,-79.4789,Entire home/apt,20.0,1,14,2023-12-12,3.26,1,327,14,5.0
16556,940084977965377835,Guest suite in Toronto · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,32550714,Cliffcrest,43.71839830580235,-79.24818688,Private room,43.0,2,12,2023-12-20,2.34,4,179,12,4.83
16557,940092680826673624,Home in Toronto · ★4.63 · 1 bedroom · 1 bed · 1 private bath,471163193,Yonge-Eglinton,43.696789719285896,-79.40116541,Private room,91.0,2,19,2023-12-29,4.42,5,90,19,4.63
